Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_193_vertical,26,1451,55.808,2.317,255
WindowROI-011020_E001T_2.avi_lane_193_vertical,18,838,46.556,1.338,255
WindowROI-011020_E001T_2.avi_lane_193_vertical,7,281,40.143,0.449,255
WindowROI-011020_E001T_2.avi_lane_193_vertical,3,171,57.000,0.273,255
WindowROI-011020_E001T_2.avi_lane_193_vertical,2,71,35.500,0.113,255
