Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_110_vertical,21,933,44.429,1.490,255
WindowROI-011020_E001T_2.avi_lane_110_vertical,29,1314,45.310,2.098,255
WindowROI-011020_E001T_2.avi_lane_110_vertical,15,780,52.000,1.245,255
WindowROI-011020_E001T_2.avi_lane_110_vertical,19,835,43.947,1.333,255
WindowROI-011020_E001T_2.avi_lane_110_vertical,5,235,47.000,0.375,255
