Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_134_vertical,16,869,54.312,1.388,255
WindowROI-011020_E001T_2.avi_lane_134_vertical,17,1046,61.529,1.670,255
WindowROI-011020_E001T_2.avi_lane_134_vertical,14,654,46.714,1.044,255
WindowROI-011020_E001T_2.avi_lane_134_vertical,12,753,62.750,1.202,255
WindowROI-011020_E001T_2.avi_lane_134_vertical,4,163,40.750,0.260,255
